total	0.001905
need	0.001905
thats	0.001905
covering	0.001905
hopefully	0.001905
equipment	0.001905
wait	0.007619
its	0.003810
nooooooooooo	0.001905
11:22pm	0.001905
lick	0.001905
over	0.001905
yeah	0.024762
camping	0.001905
tent	0.001905
it'll	0.003810
year	0.009524
something	0.003810
along	0.003810
trick	0.001905
gonna	0.003810
lol	0.003810
going	0.001905
trick?	0.003810
2013	0.011429
how	0.009524
davy	0.003810
...	0.001905
dawg	0.001905
2	0.003810
3.	0.001905
wayyyyy	0.001905
*yimmy	0.001905
towns	0.001905
charlie	0.003810
keeping	0.001905
cross-club	0.001905
cheap	0.001905
try	0.003810
go	0.005714
we	0.005714
someone?	0.001905
next	0.003810
whats	0.007619
spring	0.001905
ed	0.001905
hahahahahahahahahahaha	0.001905
de	0.001905
2.	0.001905
easy	0.001905
8:19pm	0.001905
times	0.001905
could	0.001905
zhoumonday,	0.001905
best	0.001905
joining	0.001905
tell	0.003810
do	0.005714
sarah	0.001905
hard	0.001905
campfire	0.001905
too!	0.001905
scoobed	0.001905
dude,	0.001905
shitty	0.003810
style?	0.001905
d	0.001905
a	0.013333
seen	0.001905
till	0.003810
weeks	0.001905
works	0.001905
up	0.001905
i	0.059048
10	0.001905
what	0.007619
1,	0.003810
guess	0.001905
sorry	0.001905
down	0.001905
hahahaha	0.001905
part	0.001905
to	0.019048
10:30pm	0.001905
you'd	0.001905
half	0.001905
perlmanthursday,	0.001905
by	0.003810
good	0.001905
same	0.001905
enough	0.001905
hiking	0.001905
who	0.003810
close	0.001905
nerd	0.001905
friends	0.001905
eh?	0.001905
any	0.001905
yeah?	0.001905
be	0.005714
think	0.007619
text	0.001905
grondmonday,	0.001905
get	0.001905
tells	0.001905
seeing	0.001905
so	0.007619
english?	0.001905
and	0.005714
december	0.011429
that	0.007619
eddie	0.005714
neat	0.001905
i'm	0.015238
got	0.003810
make	0.003810
12,	0.001905
thing	0.001905
does	0.001905
saying	0.003810
can	0.001905
said?	0.001905
crush	0.001905
have?	0.001905
well	0.001905
completely	0.001905
especially	0.001905
that?	0.001905
bunch	0.001905
it?	0.003810
all	0.005714
too	0.003810
crap	0.001905
feel	0.001905
tyler	0.001905
picos	0.001905
wutttt	0.001905
unrelated	0.001905
at	0.011429
you	0.019048
ed?	0.001905
anything	0.001905
which	0.001905
elbow	0.001905
11:52pm	0.001905
take	0.001905
anyone	0.003810
ask?	0.001905
10:35pm	0.001905
an	0.001905
there	0.003810
out	0.001905
they	0.001905
grandmas	0.001905
for	0.009524
tag	0.003810
noooooo	0.001905
jacobsonmonday,	0.001905
people	0.001905
went	0.001905
break	0.001905
of	0.005714
camp	0.001905
are	0.003810
weekend	0.001905
idiot	0.001905
on	0.003810
everyone.	0.001905
that's	0.001905
itself	0.001905
oh	0.007619
maybe	0.003810
or	0.003810
did	0.003810
job	0.001905
wasn't	0.001905
bad	0.001905
like	0.009524
many	0.001905
not	0.003810
present	0.001905
haven't	0.001905
thinking	0.001905
say	0.001905
cst	0.011429
myself	0.001905
saw	0.001905
yikes	0.001905
weird	0.001905
smell	0.001905
mailing	0.001905
might	0.003810
probs	0.001905
scattered	0.001905
ridic	0.001905
most	0.001905
trying	0.001905
looking	0.001905
unless	0.001905
heard	0.001905
probably	0.001905
rent	0.001905
me	0.007619
^^^^	0.001905
want	0.001905
just	0.005714
don't	0.009524
here?	0.001905
it's	0.001905
9,	0.005714
my	0.013333
should	0.001905
really	0.005714
for?	0.001905
scoob,	0.001905
telling	0.001905
right?	0.001905
europa	0.001905
literally	0.001905
but	0.011429
you're	0.001905
hate	0.003810
stressful	0.001905
last	0.003810
little	0.001905
though	0.001905
looks	0.001905
sent	0.003810
died	0.001905
someone	0.001905
zhousunday,	0.001905
wanna	0.001905
grandma	0.001905
sure	0.005714
except	0.003810
didic	0.001905
here	0.001905
switch?	0.001905
presents	0.001905
exp	0.001905
winter	0.001905
kinda	0.001905
stuff	0.001905
10:29pm	0.001905
this	0.007619
ever	0.001905
mathey	0.001905
terrace?	0.001905
have	0.017143
roommates	0.001905
pretty	0.003810
was	0.005714
super	0.001905
daway	0.001905
real	0.001905
xiaosunday,	0.001905
if	0.001905
mean	0.007619
fine	0.001905
find	0.001905
detect	0.001905
with	0.005714
is	0.005714
uhh	0.001905
it	0.013333
besides	0.001905
your	0.001905
into	0.001905
offer	0.001905
the	0.013333
writing?	0.001905
im	0.001905
hahaha	0.003810
in	0.011429
around	0.001905
address	0.001905
also	0.001905
