"labels","chars_per_token","unique_word_freq","all_lower","all_upper","first_upper","other_cap","a_freq","about_freq","after_freq","again_freq","all_freq","almost_freq","along_freq","already_freq","also_freq","although_freq","always_freq","am_freq","among_freq","an_freq","and_freq","another_freq","any_freq","anybody_freq","anything_freq","anywhere_freq","are_freq","around_freq","as_freq","at_freq","back_freq","else_freq","be_freq","been_freq","before_freq","behind_freq","being_freq","below_freq","between_freq","beyond_freq","both_freq","each_freq","but_freq","by_freq","can_freq","cannot_freq","cant_freq","certain_freq","completely_freq","could_freq","couldnt_freq","did_freq","didnt_freq","do_freq","does_freq","doesnt_freq","doing_freq","done_freq","dont_freq","down_freq","during_freq","either_freq","enough_freq","even_freq","ever_freq","every_freq","everybody_freq","everyone_freq","everything_freq","everywhere_freq","except_freq","far_freq","few_freq","first_freq","for_freq","from_freq","get_freq","gets_freq","getting_freq","got_freq","had_freq","has_freq","have_freq","havent_freq","having_freq","he_freq","hed_freq","her_freq","here_freq","hes_freq","him_freq","his_freq","how_freq","near_freq","i_freq","id_freq","if_freq","ill_freq","im_freq","in_freq","into_freq","is_freq","ive_freq","isnt_freq","it_freq","its_freq","its_freq.1","itself_freq","last_freq","less_freq","little_freq","lots_freq","many_freq","me_freq","may_freq","might_freq","more_freq","most_freq","much_freq","my_freq","myself_freq","near_freq.1","nearby_freq","never_freq","next_freq","no_freq","none_freq","nothing_freq","not_freq","now_freq","of_freq","off_freq","often_freq","on_freq","or_freq","once_freq","one_freq","only_freq","other_freq","others_freq","our_freq","out_freq","over_freq","quite_freq","rather_freq","really_freq","round_freq","said_freq","second_freq","shall_freq","she_freq","shes_freq","should_freq","shouldnt_freq","since_freq","so_freq","some_freq","somebody_freq","someone_freq","something_freq","soon_freq","still_freq","such_freq","than_freq","that_freq","thats_freq","the_freq","their_freq","them_freq","these_freq","then_freq","there_freq","they_freq","theyre_freq","things_freq","this_freq","those_freq","though_freq","through_freq","till_freq","to_freq","towards_freq","today_freq","tomorrow_freq","too_freq","under_freq","underneath_freq","unless_freq","until_freq","up_freq","upon_freq","us_freq","very_freq","when_freq","was_freq","wasnt_freq","we_freq","wed_freq","well_freq","were_freq","were_contraction_freq","what_freq","when_freq.1","whenever_freq","where_freq","which_freq","while_freq","who_freq","whose_freq","why_freq","will_freq","with_freq","without_freq","wont_freq","would_freq","wouldnt_freq","yes_freq","yesterday_freq","yet_freq","you_freq","your_freq","youd_freq","youll_freq","youre_freq","yours_freq","yourself_freq","youve_freq","time_freq","girl_freq","day_freq","coming_freq","jk_freq","monday_freq","tuesday_freq","wednesday_freq","thursday_freq","friday_freq","saturday_freq","sunday_freq","mon_freq","wed_freq.1","sat_freq","soon_freq.1","sure_freq","call_freq","wait_freq","tonight_freq","good_freq","morning_freq","night_freq","tell_freq","hey_freq","omg_freq","lol_freq","k_freq","kk_freq","ok_freq","gonna_freq","going_freq","down_freq.1","week_freq","just_freq","look_freq","idk_freq","love_freq","up_freq.1","cool_freq","way_freq","next_freq.1","work_freq","school_freq","class_freq","doing_freq.1","late_freq","wanna_freq","last_freq.1","help_freq","pick_freq","early_freq","hear_freq","see_freq","weekend_freq","looking_freq","dunno_freq","kewl_freq","good_freq.1","bad_freq","plan_freq","bro_freq","dude_freq","wow_freq","nvm_freq","nevermind_freq","mind_freq","new_freq","email_freq","text_freq","texts_freq","message_freq","messages_freq","emails_freq","guys_freq","still_freq.1","happy_freq","sad_freq","angry_freq","talk_freq","ask_freq","lmao_freq","party_freq","whatever_freq","ha_freq","aha_freq","hahaha_freq","ah_freq","cc_freq","cd_freq","dt_freq","ex_freq","fw_freq","in_freq.1","jj_freq","jjr_freq","jjs_freq","ls_freq","md_freq","nn_freq","nnp_freq","nnps_freq","nns_freq","pdt_freq","pos_freq","prp_freq","prp_dollar_freq","rb_freq","rbr_freq","rbs_freq","rp_freq","sym_freq","to_freq.1","uh_freq","vb_freq","vbd_freq","vbg_freq","vbn_freq","vbp_freq","vbz_freq","wdt_freq","wp_freq","wp_dollar_freq","wrb_freq","adverb_verb_swap","adj_noun_swap","period_vb","period_cc","period_uh","period_nn","period_jj","period_rb","period_dt","in_wdt","prp_wp","infinitve_split","period_in","in_period","function.words","length.1","length.2","length.3","length.4","length.5","length.6","length.7","length.8","length.9","length.10","length.11","length.12","length.13","length.14","length.15","length.16","length.17","length.18","length.19","length.20.","hapax.legomena.freq","dislegomena.freq","sichel_s","np...","np.sq","vp.vp","ucp.s","intj.s","sbarq.advp","pp.adjp","sbar.pp","sq.cc","vp.vb","adjp...","ucp.rb","sbarq.cc","advp.nn","advp.np","s.s","np.advp","np.rb","prn.s","np..rrb.","ucp.np","np.rrc","root.s","ucp..","whnp.nns","frag.whadvp","root.x","prn.adjp","np.qp","vp.vbn","vp.vbp","pp.jj","whnp.dt","vp.vbd","np.lst","vp.to","vp.vbg","np.wdt","whnp.wp.","sbar.np","vp.vbz","sbar.wdt","x.frag","whnp.cd","frag.advp","np.pp","qp.np","pp.in","advp.pp","prn..","vp.sq","np.sbarq","ucp.pp","vp.intj","s...","sq.s","prn.pp","advp.in","root.sq","conjp.in","sbar.sbar","vp.rb","np.vp","frag.sbar","advp.nns","sbarq.whnp","adjp.rbr","adjp.rbs","intj.dt","s.lst","ucp.vp","np.vb","s.prn","frag.prn","adjp.sbar","advp.jj","qp.rb","np.uh","frag.wrb","root.qp","vp.pp","whnp.wrb","s.nnp","ucp.sq","prn.np","sbar.rb","rrc.pp","pp.np","pp.nn","adjp.conjp","sinv.cc","np.pdt","np..lrb.","lst.ls","sinv.sbar","sbar.sq","pp...","rrc.np","vp.np","s.dt","qp.cd","advp.sbar","qp.cc","pp.conjp","advp.adjp","vp.nn","advp.jjs","sbar.sinv","advp.jjr","adjp.in","adjp.nns","root.ucp","advp.vp","np.sbar","pp.vbn","sq.adjp","pp.vbg","np.in","prn.cc","root.sbar","ucp.sbarq","ucp.jj","frag..rrb.","pp.s","x.x","frag.vbp","qp.dt","ucp.in","intj.intj","np.jj","prn..rrb.","s.vbz","adjp.fw","vp.whnp","whnp.whadvp","prt.rb","sq..","vp.md","ucp.sinv","vp..","advp.s","sq.vbp","s.vbd","s.vbg","sq.vbz","s....1","pp..","frag.frag","s.vbp","s.cc","prt.rp","sbarq.sbarq","adjp.dt","adjp.adjp","vp.x","vp.jj","sbar...","prn.nnp","np.np","vp.sbarq","np.vbg","frag.cc","np.vbd","root.adjp","sbar.advp","pp.dt","sq.vbd","vp.s","advp.rb","frag.dt","ucp.whadvp","sinv.s","vp.prt","s.in","np.vbp","adjp.jjr","np.prp.","np.vbn","vp.in","advp.rp","pp.cc","s.intj","frag..lrb.","vp.prn","np.nn","np.sym","np.vbz","prn.sbar","s.frag","s.fw","adjp....1","qp.in","x.sbarq","adjp.cc","x.sym","np.adjp","adjp.cd","np.md","pp.fw","sbar.in","vp.ucp","vp.sinv","sq.frag","sq.sbar","frag.adjp","intj.jj","sbar.jj","sq.sbarq","sinv..","np.intj","pp.advp","sq.sq","adjp.nn","whadjp.wrb","pp.ucp","adjp.np","frag.pp","vp.cc","sbarq.sq","root.advp","adjp.prp.","sbar.whadvp","np.prn","sbar.frag","adjp..","vp.dt","s.jj","np.dt","x.np","s..rrb.","sbar..","np.ucp","frag..","np.prp","prn..lrb.","np.rbr","vp.frag","conjp.rb","np.rbs","adjp.pp","s.md","sbar.sbarq","np.ex","frag.np","np.wrb","vp.nns","sq.rb","sq.pp","adjp.qp","frag.whnp","np.fw","sbarq.whadjp","intj.vb","frag.x","whnp.wp","adjp.jj","frag.sinv","frag.s","sinv.vb","root.sinv","whnp.whadjp","whnp.wdt","np....1","vp...","intj.uh","vp.adjp","sinv.vp","s.nn","s.conjp","s.np","ucp.dt","sbar.cc","np.nns","s.ucp","sq.advp","np.nnp","whnp.s","vp.whpp","sbarq.vp","pp.sbar","vp....1","frag.jj","sq.vb","s.adjp","s.qp","whadvp.jj","sq.vp","qp.jjr","s.rb","prn....1","whpp.whnp","s.sinv","adjp.s","whnp.vp","x.pp","s.pp","ucp.advp","frag.ucp","prn.advp","ucp.cc","pp.whnp","lst..rrb.","adjp.vbp","adjp.vbn","np.cc","np.cd","frag.in","s.sbarq","np.jjs","np.jjr","sbar.wp","pp.vp","root.pp","vp.advp","root.frag","sbarq.sbar","vp..rrb.","advp.fw","frag.intj","s.sq","root.intj","sbar.whnp","sbar.vp","sbar.vb","prn.rb","frag.wp","root.np","sinv.pp","s.sbar","ucp.adjp","s.advp","conjp.jj","sbarq.s","pp.to","np.s","np.conjp","frag.sbarq","vp.sbar","adjp.advp","np.x","frag.vp","sbar.whpp","whadjp.jj","nac.nnp","qp...2","whnp.jj","np.whnp","sinv.np","qp.nns","s.to","np.pos","np..","pp.rp","pp.rb","adjp.rb","np...1","pp.frag","whadvp.wrb","sinv.vbd","advp.rbr","sbar.whadjp","whnp.whnp","sbarq.frag","sbarq.whadvp","lst.dt","np.nnps","whnp.whpp","advp.advp","sinv.md","prn.vp","np.frag","s.vp","sinv.advp","whpp.in","sq.np","whnp.pp","whadvp.rb","advp.dt","sbarq.rb","sinv.vbp","frag.rb","sq.md","sbarq.pp","sbar.s","s..lrb.","advp.cc","sinv.vbz","root.sbarq","whnp.np","s..","whnp.nn","pp.pp","vp.lst","vp.jjr","sbarq.."
"unknown/ann_all.txt",0.297916119465646,1.22096079097089,-0.926262439140773,-0.062863345747854,0.65643700709763,-1.09282487691491,-0.836399734021937,-1.27358389103806,0.103447897790807,-1.0360892842686,-1.24146699948576,-1.02098695941867,-1.00332460730494,-1.11304443052347,0.031374023388797,-1,-1.06433315240272,-1.16119835618494,-1,-0.292648422078736,1.39053685948124,0.0710585783709676,-1.10406467392045,-1,-0.00521932963783472,-1,1.41333482206284,0.541581414355899,-0.327351016337798,-0.535331841781812,1.88223288318843,-1.09066051505053,0.994944283279021,1.19604024919172,-1.13146892698514,-1.02088186204308,0.467155786524755,-1,-1.03192796450047,-1.02088701749209,-1.09871608753401,-1.05301890247468,-1.65597813975193,-1.1442539242369,-0.225021679255628,-1,-1.07488543353988,-1,-1.02500525327192,-1.22140443090446,-1.04055754298351,-1.29675112753225,-1.08220414015298,-1.56434313975965,-0.963932013051471,-1.11487343277795,0.212259982282968,0.320900186296303,-1.27577042319862,-0.95975053669551,-1.07251972323168,-1.08812194376888,-1.02551986756405,-0.98863899990933,-1.01671863665596,-1.03833248091494,-1,-1.13595045857792,-1.00880753698573,0,-1.03950933090371,-0.999164101763221,-1,-1.04130845503449,1.37182257970078,-0.365022707262345,0.642862771314288,-1,-1.17819836129136,-1.15681803981425,-1.13565153187914,0.340449795337058,-1.47743449444495,-1.17610058579294,-1.01970210098911,-1.08860063256835,-1,-1.16926458464062,1.8955543635324,-1.07767580028785,-1.14614146449498,-1.12776700589643,-0.651751903511017,-1,-0.21409734347587,0.327765310095086,-0.661706990476741,-0.142837407654765,-0.657952410522931,1.03713272627222,-1.19893039592512,-0.196443374447334,0.984263732139741,-1,0.041134900014478,-0.554676817833628,-0.554676817833628,-1,-1.01411616068219,0.595373906616339,-1.08866751812362,-1.09033733063845,-1.16200792966422,0.0716428163807869,-1,-1.08512826532338,-0.58250919934427,-1.10157655876698,-1.21417581386409,-1.31392613589145,-1.04374055757337,-1,-1,-1.07131511453114,0.524118841412413,-1.25540084675799,-1,-1.00959418721777,-1.00517439789026,-1.32454994907066,1.68772289070841,-1.15209549826989,-1,0.448920370938655,-0.538560761394101,-1.02021185173607,0.922410598256794,0.115734005488719,-1.29092935450766,-1,2.41193381138841,-1.2121908719207,-1.04758696822134,-1.02144138390214,-1.02143073906995,0.35016410624302,-1,-1.18060399382454,-1,-1.0197933969731,-0.967710995206222,-1.03422159870977,-1.06325314622616,-0.995626994313165,0.461393391702766,-0.256251463354721,-1.41938027031332,-1,-1.02143224615545,-1.27671634050489,-1.03679393511503,-1.03267376918106,-1,0.040309212926938,-1.3892461184813,-1.18864062453491,1.18443448951801,-1.10687302622042,-1.10919621281171,0.11207959288075,-1.32210630904037,-1.43173707146047,-1.46085462373462,-1.03413569332868,-1.10731768275756,1.410953195215,-0.169021935154953,1.51189527601134,-1.07793415784499,-1.02078480183969,-0.266326987975245,-1,-1.09126876994826,-0.037877621361363,-1.28814401535367,-1.01493773409249,-1,-1.05970553227788,-1.09221508233231,-1.07299024727548,-1.02051978153346,-1.0875174352195,-1.08501810209493,-0.152371964225051,-0.424565881247203,-1.03509362665496,-0.522207593066954,-1.02686410517775,-1,-1.06594231522141,-1.03941157816602,-1.44403782045183,-0.152371964225051,-1,0.483361862980415,-1.19576613768992,-1.08063602418948,-0.15558946378426,-1,-1.24715067853454,-0.177872226768604,1.00315063324809,-1.04049643042619,0.42758852299417,-0.530429395445901,-1.04104183382118,0.391970658438593,-1.02082388455759,0.200126829714936,-0.0531883972698554,-0.524852737848759,-1.02112570643952,-1.04303567720826,-1.03998348526169,-1,-1.06604519092831,-1.02136191970023,-1.26903726696709,-0.994973726048269,0.430981359672546,-0.980890470872808,-1.02049233207663,-1.03020246060442,-1,0.70107395107244,0.0863556968635524,0.370755564799013,-1,-1,-1,-1.02686410517775,-1,-1.03679393511503,-1.19795700274413,0.269791375454795,-1.1066504055208,0.26856546520628,-1.11154831814916,-1.02564715552261,-0.171826181691784,-1.04465739178301,0.0934684259289311,-0.167634780780456,-1.13111044076565,-1.03836600751457,-1,-1.19254458117089,-1.08281058543784,-0.415177659887222,-0.95975053669551,-1.02918814887413,-0.174703637637255,-0.0730842628587768,-1.18172171675893,-0.394509309244384,-1.07299024727548,-1.0504770309408,0.273812014746263,0.524118841412413,-1.17107922168218,-1.08699649944763,-1.16157486422388,0.212259982282968,-1.04764203984631,-1.1051132047919,-1.01411616068219,-1,-1.02026289142675,-1.04238046013145,-1.37155175181939,-1.03309690226867,-0.132311947456344,-1.04221493579031,-1.06701760486725,-0.434246940283667,-1.11154831814916,-1.06578227630439,-1,-1.04577749272717,-1.07114507477739,-1,-1,-1.03613392799706,-1.05565201716598,-1.04075082594192,-1.06412554020859,-1,-1.02122488429461,-1.02148432020232,-1.01899434081257,-1.17864904044921,0.218025420390328,-1.03267376918106,0.460495162521073,-1.06569424704626,-1.11784030926678,-1.12337677675645,-1.03441574072887,-1,-1.03527103998444,0.40793072875178,-0.0912941659887738,-1.06353428131366,-1.02054313199222,-1.08284320273501,1.9537802285983,-0.610119566935789,0.571104950058137,-0.504730434601927,-1.26807722265688,0.930762948985699,0.828748190367642,-0.962573531416439,-0.560261457661437,-1.26219157208098,1.53419096565892,-0.792544203418114,-0.636229263966226,-1.0069594439252,0.228229147726171,-1.06308823702301,-0.709714897233813,0.574066745901638,-0.486500955784281,-0.307790526504858,0.160620757355098,-1.11869680420012,-0.150505040249227,-0.311750292783327,0.0452060652845102,-1.0193554091831,-0.459449758871928,-0.90817836035811,1.20275137016484,-0.336597628177951,1.39850853979313,1.18752981599259,0.45953536704892,-0.756754696898569,-1,-0.107850380932345,-0.0920611547977709,1.49924010085623,-0.602754954228209,0.292478698070644,-1.11754743702206,-0.625346793554532,-1.00261102701816,0.7758193326059,-0.901660301426305,-1.09295613893064,-1.02148398219005,0.0365550575740552,-0.614339582750912,-0.472392749467082,-0.211221431330748,-1.1959761091392,-0.744729004464684,0.211050136017138,0.40433329478315,0.201264515678838,-0.258233511858176,0.0451380250025668,-0.643884217863644,1.3836122631022,-0.0580665814078072,0.477467108751355,2.6205190047592,-1.17661120160024,-1.0467924178914,0.484558480776371,-0.958250855535485,0.125143507481872,-1.02045825241869,-1,-1.09372728604432,1.42667389260807,-1.07732448006719,-2.26212433709541,0.195411140637974,-0.981779325113567,-0.537035233506425,-1.03562858687345,-1.02044037489312,-1.04414408043591,-1.06151525167855,-1,-1,-0.251548711157103,-1.0391301231769,-1,0.4172148888022,-1.07168274416434,-1.01461023057263,1.10479089751624,-0.319130300515756,-0.752713890293074,-0.978383172204183,-1.01969112568297,0.521531600436983,-1,0.3809094574641,-1.1063161535055,-1.02046427237754,-1.05914701395884,-1.07830566372014,-1,-1.21815352455398,1.88403175285149,-1.05445010453436,0.442614696543071,-1.01426288617183,-1.00483034073469,-1,-0.84279045418963,-0.147549828751369,-1,-1,-1.15149023080647,0.095123055273587,-1.01913701639305,-1,-1,0.0375692325132585,1.32340467549884,-1,1.22001421881692,-1.17351415468145,-1.01667804678098,-1.01306858596588,-1.11751811334999,-1.03893497474952,-1.13687430320252,-1.05528140127356,-1.06469333347329,-1.00417293314136,-1.47309558412804,0.384144468962121,-1.02070662664418,-1.08355143344734,-1.22403104096798,0.0564658648971506,-1.15825037738055,-1,-0.0654596063685301,0.226881403372587,-1.07236752670655,-1.0681634588099,-1.02457843614773,-1.04088551659826,-1.05459124857368,-1.02454283249412,-1.01903556444948,-1.25533266671555,-1.22674807677079,-1.02130409242607,-1.11784575171377,-1.01871495312667,-1.03909240721247,0.877856202077959,-1,-1,-1.0195640244738,-0.0295336697573164,-1.08539183251507,-1,1.78160301519928,-1,-1,-1,-1.06437859666595,-1,-1.11117368099329,-1.02043104177509,-1.02119796879493,-1,-1,-1.89101953419331,-1.09489647419249,-1.15337344069397,-1.05598736094833,-1.10725678762883,-1,-1,0.366432210294234,-1.06813781604354,-1.0429977132567,-1.03967293356661,-1.06742983173087,-1,-1.05682977700431,-1.00665488652824,-0.187937364501347,-1,-1.11130498858822,-1.0363808702046,-1.10634207215541,-1,-1.08366593339545,-1,-1,-1,-0.531799588570841,-1,-1.02088660701745,-1.01917553590342,-1,-1,-1.06474081133828,-0.367578487528346,-1.01759193549477,-1.05414846798954,-1.03886263918014,0.45816744088953,-1.08226869415578,-1,0.273410687098992,-1,-1.28145063426272,0.26949996303771,0.661828160139755,-1.02121519701346,-1.00665488652824,-1.23919108533335,-1.09282883981866,-1.02037111872755,-1.07593614601846,-1.04465799963978,-0.490625685196318,-0.55098730763358,-1.04850279545937,-1.01407971909049,-1.25725214861151,-1,-1.10071681774742,-1,-1,0.287510280341439,-1.07881615519051,-0.977969475247301,0.0448602499351453,-1.02126348623735,0.411912587394681,-1.09323443263067,-1,-1.33707821647001,-0.0437664653538131,0.46720305396582,-1.04208725629315,-1.02150579273774,-1.00417293314136,-0.775767420182886,-1.03711710600548,0.0664669675030487,-1.15561147136831,-0.442137661558825,-1.0676245527939,-1.02042417610155,-1.05562462530325,-1.15658883090667,-1.09143646304218,-1.01969112568297,-1.06827189216049,-0.995350219702585,-1.01523129925095,-1,-1,-1,-0.401027517904832,-1.01685196398512,-1.0269971501837,-1,-1.18346341472564,-1.11580036844578,0.0387404535344488,-1.02054485194541,-1.05694498470291,-1.02109299814259,-1.05738118155412,-1.01667804678098,-1,-1.02680577269965,-1.04414408043591,0.0268574315743841,-1,-1.01780332675676,-1,-1,-1.02150613505259,2.22471690065554,-1.0213132412448,-1.10225398993703,0.00275072929722854,-1.01667804678098,-1.18282659093954,-0.492273529250042,-0.761789304638511,-0.0555239346573119,-1.01544317399444,-1.01921166981155,0.41733568570355,-0.167522741555945,0.292599514756668,-1.0408935886862,-1.01814317048139,-1.03566989878002,0.687759695431373,-1.0183493463242,-1,-1.01651006605361,0.815951478368365,-1.13722754435363,0.201108902172553,-0.367578487528346,-1.10153689834017,0.252592700948698,-1.04141998069674,-1.03750596782345,-0.687466859031284,-1.06769739429126,0.0294048505082932,-1.12370157705115,0.932186319964061,-1.04400796367827,-1.07526051773193,-1.05676150413066,-1.0403158716109,-1,-1.12942417398637,-0.456242733331847,-1,-1,-1.12827115787471,-0.936956131805644,1.02884700382426,-1.02147064449469,-1.10091053269717,-1.01823864849529,-1.10765800004985,0.158207906568825,-1.49270473105779,0.307453306637364,-1.03660805061343,-0.401058536452689,1.74379155042984,-1.10576929797687,-1.00871057459957,-1,0.200201763680227,-1,-1.03364151673415,0.0207842835032246,-1.01801522838466,0.536720135432523,1.50289183670397,-1,-1,-1,-1.19624485380036,-1.06261170244696,-1,-1.08453187851238,-1.35837048497961,-1,-1.04163280301498,0.205270659623188,-1.02963899938854,-1.26231272823373,-1,-1.14680433877967,-1.01043870521247,-1.17622011136794,-1,-1.01901770791181,-0.176137585912355,0.497038670373838,-1.01913701639305,-1,0.213686080638816,-1,-1,-1,0.584637844822615,0.490745962201836,-0.430306130926886,-1.02742896523356,-1.00620485037056,-1.14082712881951,-0.0493781564058483,-1,-1.04147033857484,-1.01405979707973,-0.624804779230946,-0.110083986410905,-1,-1,-0.566251600717995,0.562068103795188,-1.1349530306166,-1.09999251461214,-1.24316293586701,-1,-1,-1,-1,-0.147448615536881,-1.05485504403611,-0.461428561144384,-1.06334690357136,0.235252168701645,-1.03707819297134,-1.04796024449384,-0.102638000831551,-0.258807759383742,-1.01594857726258,0.313018856632435,-0.634893561085115,-1.14741675171033,-1,0.540381246232328,-1.02141997868481,-1.0415725049904,-1,-1,-1,-1,-1.24650690262001,-1,-1.02694555141612,1.94874701142864,0.101809354445362,-1.01840348695381,-1.02161222411254,-0.0777243493412714,-0.421053301544041,-1.02068621518504,-0.110207329825974,-1.0343103028071,-1.09574194032062,-1,-1.09153442800066,-1.03012079484151,-1.14094109289589,-1,-1.00673985662918,-1,-1.0394272462909,-1,-1.02110733644391,-1.08492547808452,-0.760316517335056,-1.0203765290326,-1.11716097630972,-0.145186630790788,0.574827672834308,0.694419934224349,-1.13242447720404,-1.04355881045703,-1,-1.08529917343446,-0.308740671244933,-1,-1.37849453428652,-1,-1.09913071929547,-1,-0.591957927587486,0.309288525147387,0.737830568336262,-1.34880326261566,-1.34913706042887,-1.02094903827274,-1.02132253302979,-0.999562098673114
